player_id,total_scoring_att,ontarget_scoring_att,hit_woodwork,att_hd_goal,att_pen_goal,att_freekick_goal,total_offside,touches,total_pass,total_through_ball,total_cross,corner_taken
162156,1,0,0,0,0,0,0,213,131,0,4,0
130759,1,1,0,0,0,0,0,1219,946,0,0,0
129761,1,0,0,0,0,0,0,1171,691,0,51,0
134737,1,0,0,0,0,0,0,109,93,0,1,0
41538,1,0,0,0,0,0,0,1677,1501,1,8,0
160755,1,0,0,0,0,0,0,1012,784,0,0,0
175441,1,1,0,0,0,0,0,27,11,0,2,0
138634,1,0,0,0,0,0,0,28,22,0,0,0
159737,1,0,0,0,0,0,1,518,353,0,17,0
94133,1,1,0,0,0,0,0,849,777,0,0,0
93899,1,0,0,0,0,0,0,197,118,0,8,0
22919,1,0,0,0,0,0,0,977,551,2,45,0
50136,1,0,0,0,0,0,1,651,350,0,37,0
130400,1,1,0,0,0,0,0,232,184,0,2,0
163201,1,0,0,0,0,0,2,240,177,0,4,0
180197,1,0,0,0,0,0,0,8,6,0,0,0
134380,1,0,0,0,0,0,3,63,30,0,1,0
175534,1,1,0,0,0,0,1,241,106,1,12,0
163251,1,0,0,0,0,0,0,1,0,0,0,0
180848,1,1,0,0,0,0,0,24,10,0,0,0
90117,1,0,0,0,0,0,0,75,46,0,3,0
162014,1,0,0,0,0,0,2,242,159,0,13,1
53183,1,0,0,0,0,0,0,142,93,0,0,0
94486,1,1,0,0,0,0,0,37,17,0,2,0
14288,1,0,0,0,0,0,0,156,127,0,3,2
48549,1,0,0,0,0,0,1,1202,620,0,73,0
184255,1,1,0,0,0,0,0,3,1,0,0,0
180034,1,0,0,0,0,0,2,436,289,0,12,0
33511,1,1,0,1,0,0,2,380,217,0,28,0
160698,0,0,0,0,0,0,1,133,88,0,3,0
44033,0,0,0,0,0,0,0,424,249,0,16,0
172658,0,0,0,0,0,0,2,14,8,0,0,0
31993,0,0,0,0,0,0,0,1733,1516,4,0,0
133649,0,0,0,0,0,0,0,1451,1099,0,0,0
46676,0,0,0,0,0,0,0,1393,1015,0,0,0
46085,0,0,0,0,0,0,0,1305,1006,1,0,0
30984,0,0,0,0,0,0,0,1175,849,0,0,0
129845,0,0,0,0,0,0,0,1168,800,0,0,0
144514,0,0,0,0,0,0,0,1136,793,0,0,0
129737,0,0,0,0,0,0,0,1134,841,0,0,0
11230,0,0,0,0,0,0,0,1128,857,0,0,0
129756,0,0,0,0,0,0,0,1059,757,0,0,0
135192,0,0,0,0,0,0,0,1021,804,0,0,0
44029,0,0,0,0,0,0,0,969,716,2,0,0
6011,0,0,0,0,0,0,0,897,652,0,0,0
131750,0,0,0,0,0,0,0,847,612,0,0,0
133131,0,0,0,0,0,0,0,829,643,0,0,0
160772,0,0,0,0,0,0,0,734,527,0,0,0
90844,0,0,0,0,0,0,0,697,529,0,0,0
52304,0,0,0,0,0,0,0,603,456,0,0,0
129917,0,0,0,0,0,0,0,596,423,0,0,0
25178,0,0,0,0,0,0,0,502,340,0,0,0
141016,0,0,0,0,0,0,0,421,381,0,0,0
53278,0,0,0,0,0,0,0,387,320,0,0,0
161346,0,0,0,0,0,0,0,354,260,0,0,0
161449,0,0,0,0,0,0,0,299,231,0,0,0
179279,0,0,0,0,0,0,0,282,203,0,0,0
179282,0,0,0,0,0,0,0,264,186,0,3,0
175685,0,0,0,0,0,0,0,242,170,0,0,0
31013,0,0,0,0,0,0,0,240,192,0,0,0
135178,0,0,0,0,0,0,0,204,152,0,0,0
93957,0,0,0,0,0,0,0,182,136,0,1,0
32539,0,0,0,0,0,0,0,149,119,0,0,0
160081,0,0,0,0,0,0,0,143,111,0,0,0
179415,0,0,0,0,0,0,0,143,118,0,1,0
47176,0,0,0,0,0,0,0,138,112,0,0,0
21222,0,0,0,0,0,0,0,127,97,0,0,0
144289,0,0,0,0,0,0,0,121,101,0,0,0
180764,0,0,0,0,0,0,0,114,100,0,0,0
131690,0,0,0,0,0,0,0,112,71,0,0,0
160166,0,0,0,0,0,0,0,110,69,0,1,0
153068,0,0,0,0,0,0,0,99,76,0,0,0
160893,0,0,0,0,0,0,0,94,70,0,0,0
180207,0,0,0,0,0,0,0,91,37,0,6,0
53032,0,0,0,0,0,0,0,86,56,0,0,0
180889,0,0,0,0,0,0,0,86,66,0,5,3
159635,0,0,0,0,0,0,0,76,51,0,2,0
179147,0,0,0,0,0,0,0,67,29,0,4,0
159287,0,0,0,0,0,0,0,66,59,0,0,0
10048,0,0,0,0,0,0,0,62,37,0,5,0
31037,0,0,0,0,0,0,0,61,40,0,0,0
32165,0,0,0,0,0,0,0,56,44,0,0,0
43062,0,0,0,0,0,0,0,55,41,0,0,0
132466,0,0,0,0,0,0,0,51,36,0,0,0
175545,0,0,0,0,0,0,0,50,35,0,1,0
180097,0,0,0,0,0,0,0,46,27,0,6,0
133675,0,0,0,0,0,0,0,35,29,0,0,0
136298,0,0,0,0,0,0,0,33,25,0,0,0
30959,0,0,0,0,0,0,0,32,17,0,3,1
172462,0,0,0,0,0,0,0,24,10,0,1,0
30554,0,0,0,0,0,0,0,22,19,0,0,0
159974,0,0,0,0,0,0,0,19,3,0,1,0
160738,0,0,0,0,0,0,0,17,11,0,3,3
161386,0,0,0,0,0,0,0,16,14,0,0,0
