playerId,info_shirtNum,info_positionInfo,info_loan,nationalTeam_isoCode,currentTeam_club_id,birth_date_label,birth_country_isoCode,name_display
53036.0,24.0,Right Full Back,False,CI,21.0,24 December 1992,CI,Serge Aurier
156959.0,4.0,Centre Central Defender,False,PY,25.0,23 August 1991,PY,Fabián Balbuena
154433.0,23.0,Centre Striker,True,BE,,2 October 1993,BE,Michy Batshuayi
30517.0,35.0,Centre Central Defender,False,PL,20.0,12 April 1996,PL,Jan Bednarek
13589.0,3.0,Defender,True,ES,1.0,19 March 1995,ES,Héctor Bellerín
32114.0,17.0,Centre Striker,False,BE,6.0,3 December 1990,CD,Christian Benteke
180063.0,32.0,Centre Central Midfielder,False,NO,18.0,14 February 1998,NO,Sander Berge
23389.0,21.0,Left Full Back,False,GB-ENG,20.0,5 August 1989,GB-ENG,Ryan Bertrand
160732.0,29.0,Centre Defensive Midfielder,False,DK,127.0,11 June 1996,DK,Philip Billing
180212.0,17.0,Centre Striker,False,GB-ENG,25.0,20 December 1996,GB-ENG,Jarrod Bowen
42971.0,12.0,Left Winger,False,IE,43.0,14 January 1992,IE,Robbie Brady
154336.0,19.0,Left Full Back,False,ES,38.0,3 March 1994,ES,Jonny
135177.0,5.0,Centre Central Defender,True,GB-ENG,,20 January 1995,GB-ENG,Calum Chambers
22162.0,38.0,Centre Central Midfielder,False,GB-ENG,26.0,1 October 1997,GB-ENG,Hamza Choudhury
44032.0,8.0,Centre Central Midfielder,False,GB-ENG,33.0,12 August 1989,GB-ENG,Tom Cleverley
10046.0,3.0,Left/Centre/Right Central Defender,False,GB-ENG,127.0,19 April 1991,GB-ENG,Steve Cook
19205.0,41.0,Centre Central Midfielder,False,GB-ENG,7.0,30 June 1998,GB-ENG,Tom Davies
160032.0,4.0,Centre Central Defender,False,GB-ENG,33.0,6 May 1990,GB-ENG,Craig Dawson
159741.0,20.0,Centre Striker,False,CH,14.0,8 August 1992,CH,Josip Drmic
33468.0,4.0,Left/Centre Central Defender,False,IE,131.0,1 January 1992,GB-NIR,Shane Duffy
50119.0,27.0,Right Full Back,False,EG,2.0,9 September 1987,EG,Ahmed El Mohamady
160488.0,22.0,Centre Central Defender,False,BE,2.0,15 September 1994,BE,Björn Engels
129750.0,6.0,Centre Central Defender,False,GB-NIR,26.0,3 January 1988,GB-NIR,Jonny Evans
10059.0,20.0,Left/Right Winger,False,GB-SCT,,24 February 1994,GB-SCT,Ryan Fraser
23153.0,7.0,Left/Right Winger,False,GB-ENG,26.0,28 June 1996,GB-ENG,Demarai Gray
30985.0,7.0,Left Winger,False,IS,43.0,27 October 1990,IS,Jóhann Gudmundsson
166468.0,,Midfielder,False,GB-ENG,2.0,16 July 1995,GB-ENG,Kortney Hause
30667.0,14.0,Centre Central Midfielder,False,GB-ENG,23.0,22 March 1995,GB-ENG,Isaac Hayden
93960.0,11.0,Left/Right Winger,False,CU,14.0,1 February 1993,CU,Onel Hernández
163747.0,14.0,Centre Striker,False,MX,,1 June 1988,MX,Chicharito
115748.0,11.0,Centre Attacking Midfielder,True,BR,12.0,1 January 1996,BE,Andreas Pereira
52102.0,20.0,Left/Right Winger,False,GB-ENG,4.0,7 November 2000,GB-ENG,Callum Hudson-Odoi
47195.0,19.0,Centre Central Midfielder,False,GB-ENG,33.0,17 April 1995,GB-ENG,Will Hughes
162020.0,17.0,Left/Centre/Right Second Striker,False,NG,7.0,3 May 1996,NG,Alex Iwobi
160897.0,27.0,Centre Striker,False,IT,7.0,28 February 2000,IT,Moise Kean
129760.0,8.0,Centre Central Midfielder,False,GN,10.0,10 February 1995,GN,Naby Keita
134321.0,8.0,Centre Central Midfielder,False,SN,6.0,21 December 1989,SN,Cheikhou Kouyaté
160054.0,17.0,Centre Central Midfielder,False,HR,4.0,6 May 1994,AT,Mateo Kovacic
94350.0,20.0,Left/Centre/Right Attacking Midfielder,False,GB-ENG,10.0,10 May 1988,GB-ENG,Adam Lallana
31757.0,6.0,Centre Central Defender,False,GB-ENG,23.0,11 November 1993,GB-ENG,Jamaal Lascelles
179421.0,23.0,Right Winger,True,AT,23.0,24 March 1996,AT,Valentino Lazaro
135175.0,8.0,Centre Central Midfielder,False,CO,127.0,25 October 1994,CO,Jefferson Lerma
51340.0,12.0,Left Wing Back,False,GB-NIR,14.0,25 January 1998,GB-ENG,Jamal Lewis
44159.0,,Centre Central Defender,False,SE,12.0,17 July 1994,SE,Victor Lindelöf
135591.0,36.0,Centre Central Midfielder,False,GB-ENG,23.0,30 October 1997,GB-ENG,Sean Longstaff
161345.0,5.0,Centre Central Defender,False,GB-ENG,12.0,5 March 1993,GB-ENG,Harry Maguire
130672.0,11.0,Left Full Back,False,IT,33.0,2 January 1994,MA,Adam Masina
43049.0,,Centre Central Defender,False,CM,10.0,8 August 1991,DE,Joel Matip
143584.0,23.0,Centre Central Midfielder,False,GB-SCT,14.0,8 January 1992,GB-SCT,Kenny McLean
10292.0,6.0,Left/Centre Central Defender,False,GB-ENG,43.0,21 September 1989,GB-ENG,Ben Mee
153012.0,33.0,Centre Central Defender,False,GB-WLS,127.0,5 November 1997,GB-ENG,Chris Mepham
43997.0,17.0,Centre Striker,False,GB-ENG,131.0,25 September 1983,GB-ENG,Glenn Murray
144579.0,16.0,Centre Central Midfielder,False,GB-NIR,18.0,12 April 1991,GB-NIR,Oliver Norwood
6577.0,10.0,Centre/Right Attacking Midfielder,False,DE,1.0,15 October 1988,DE,Mesut Özil
132927.0,8.0,Left/Centre/Right Attacking Midfielder,False,BR,25.0,15 April 1993,BR,Felipe Anderson
162021.0,26.0,Centre Attacking Midfielder,False,BE,26.0,14 May 1994,BE,Dennis Praet
51703.0,24.0,Centre Central Midfielder,False,NL,131.0,2 September 1991,NL,Davy Pröpper
30598.0,11.0,Left/Right Winger,False,GB-SCT,23.0,10 September 1989,GB-ENG,Matt Ritchie
50135.0,26.0,Left Full Back,False,GB-SCT,10.0,11 March 1994,GB-SCT,Andrew Robertson
180046.0,47.0,Centre Second Striker,True,IE,,2 February 1995,IE,Callum Robinson
18957.0,11.0,Left/Right Winger,False,ES,4.0,28 July 1987,ES,Pedro
179281.0,20.0,Centre Striker,False,TZ,2.0,23 December 1992,TZ,Mbwana Samatta
133641.0,28.0,Centre Central Midfielder,False,PT,38.0,8 September 1986,PT,João Moutinho
132770.0,23.0,Left/Right Winger,False,CH,10.0,10 October 1991,XK,Xherdan Shaqiri
180035.0,28.0,Centre Defensive Midfielder,True,CZ,25.0,27 February 1995,CZ,Tomas Soucek
136255.0,4.0,Centre Central Defender,False,TR,26.0,23 May 1996,TR,Çaglar Söyüncü
93962.0,32.0,Centre Striker,False,DE,,5 May 1994,DE,Dennis Srbeny
19041.0,15.0,Centre Central Defender,True,GB-ENG,20.0,27 January 1994,GB-ENG,Jack Stephens
160029.0,18.0,Left Full Back,False,GB-ENG,2.0,18 September 1995,GB-ENG,Matt Targett
18843.0,5.0,Centre Central Defender,False,GB-ENG,43.0,19 November 1992,GB-ENG,James Tarkowski
6363.0,27.0,Centre Defensive Midfielder,False,NO,14.0,4 April 1986,NO,Alexander Tettey
51519.0,5.0,Defender,False,GB-ENG,6.0,29 March 1989,GB-ENG,James Tomkins
135116.0,5.0,Centre Central Defender,True,GB-ENG,4.0,19 December 1997,CA,Fikayo Tomori
131752.0,11.0,Centre Central Midfielder,False,UY,1.0,11 February 1996,UY,Lucas Torreira
30557.0,10.0,Left/Right Winger,False,GB-ENG,6.0,16 July 1991,GB-ENG,Andros Townsend
6505.0,5.0,Centre Central Defender,False,BE,21.0,24 April 1987,BE,Jan Vertonghen
132044.0,4.0,Centre Central Defender,False,DK,20.0,3 August 1992,DK,Jannik Vestergaard
46933.0,8.0,Centre Central Midfielder,False,BA,14.0,23 May 1989,HR,Mario Vrancic
93725.0,11.0,Centre/Right Second Striker,False,GB-ENG,7.0,16 March 1989,GB-ENG,Theo Walcott
50015.0,2.0,Right Full Back,False,GB-ENG,11.0,28 May 1990,GB-ENG,Kyle Walker
180200.0,19.0,Centre Striker,True,GB-ENG,,31 March 1993,GB-ENG,Connor Wickham
161377.0,53.0,Left Full Back,False,GB-ENG,12.0,3 September 2000,GB-ENG,Brandon Williams
21858.0,69.0,Centre Central Midfielder,False,GB-ENG,1.0,20 August 1999,GB-ENG,Joseph Willock
26145.0,34.0,Centre Central Midfielder,False,CH,1.0,27 September 1992,CH,Granit Xhaka
33511.0,22.0,Right Full Back,False,US,23.0,9 July 1993,US,DeAndre Yedlin
129762.0,15.0,Centre Central Defender,False,FR,38.0,3 February 1991,FR,Willy Boly
135262.0,33.0,Centre Central Defender,True,GB-ENG,131.0,9 May 1992,GB-ENG,Dan Burn
94007.0,,Right Full Back,False,IE,,11 October 1988,IE,Séamus Coleman
133133.0,12.0,Centre Central Defender,False,IE,18.0,20 October 1992,IE,John Egan
160422.0,15.0,Centre Central Defender,False,GB-ENG,2.0,23 October 1997,GB-ENG,Ezri Konsa Ngoyo
133644.0,17.0,Striker,False,IE,18.0,29 November 1987,IE,David McGoldrick
134381.0,7.0,Left/Centre/Right Attacking Midfielder,False,DE,6.0,18 September 1995,DE,Max Meyer
30925.0,5.0,Centre Central Defender,False,GB-ENG,18.0,29 March 1994,GB-ENG,Jack O'Connell
91041.0,41.0,Centre Central Midfielder,False,GB-ENG,25.0,14 January 1999,GB-ENG,Declan Rice
52266.0,6.0,Centre Central Defender,False,CO,21.0,12 June 1996,CO,Davinson Sánchez
128164.0,,Defender,False,GB-ENG,6.0,29 October 1989,GB-ENG,Joel Ward
135589.0,5.0,Centre Central Defender,True,FR,4.0,27 October 1994,FR,Kurt Zouma
130624.0,17.0,Left/Right Attacking Midfielder,False,AR,14.0,25 December 1996,AR,Emiliano Buendía
134236.0,12.0,Left Full Back,False,FR,7.0,20 July 1993,FR,Lucas Digne
96594.0,7.0,Centre Striker,False,GB-ENG,23.0,6 January 1989,GB-ENG,Andy Carroll
135654.0,77.0,Left Winger,False,GB-ENG,1.0,5 September 2001,GB-ENG,Bukayo Saka
161548.0,19.0,Right Full Back,True,FR,7.0,29 July 1992,FR,Djibril Sidibé
159994.0,29.0,Right Full Back,False,GB-ENG,12.0,26 November 1997,GB-ENG,Aaron Wan-Bissaka
13981.0,11.0,Left/Right Winger,False,GB-ENG,26.0,18 November 1989,GB-ENG,Marc Albrighton
44017.0,30.0,Left/Right Winger,False,GH,23.0,10 January 1992,GH,Christian Atsu
93882.0,8.0,Centre Attacking Midfielder,False,GB-ENG,4.0,5 December 1993,GB-ENG,Ross Barkley
144363.0,68.0,Centre Central Defender,True,GB-ENG,7.0,22 October 1996,GB-ENG,Mason Holgate
52229.0,,Central Midfielder,False,GB-SCT,6.0,7 October 1987,GB-SCT,James McArthur
160313.0,23.0,Left Full Back,False,NL,43.0,7 August 1988,NL,Erik Pieters
32098.0,6.0,Centre Central Midfielder,False,FR,12.0,15 March 1993,FR,Paul Pogba
161456.0,10.0,Centre Attacking Midfielder,False,GB-ENG,,13 July 1996,GB-ENG,Che Adams
133548.0,19.0,Left/Centre/Right Attacking Midfielder,True,MA,20.0,17 September 1993,FR,Sofiane Boufal
20262.0,29.0,Centre Defensive Midfielder,False,FR,33.0,11 July 1988,FR,Etienne Capoue
160682.0,8.0,Left/Centre/Right Attacking Midfielder,True,ES,1.0,7 August 1996,ES,Dani Ceballos
14109.0,15.0,Centre Defensive Midfielder,False,GB-ENG,21.0,15 January 1994,GB-ENG,Eric Dier
129761.0,24.0,Right Full Back,False,GB-ENG,25.0,10 October 1992,GB-ENG,Ryan Fredericks
154432.0,,Right Full Back,False,FR,2.0,24 December 1994,FR,Frederic Guilbert
52087.0,24.0,Right Full Back,False,GB-ENG,4.0,8 December 1999,GB-ENG,Reece James
30562.0,27.0,Centre Central Defender,False,BE,33.0,24 February 1991,CD,Christian Kabasele
44026.0,,Left Full Back,False,BA,1.0,20 June 1993,DE,Sead Kolasinac
26151.0,28.0,Left/Centre/Right Attacking Midfielder,False,AR,25.0,15 February 1993,AR,Manuel Lanzini
19415.0,7.0,Right Winger,True,GB-ENG,1.0,29 August 1997,GB-ENG,Ainsley Maitland-Niles
